s1,s2,Re(r_ibc3_reduced.tm),Im(r_ibc3_reduced.tm),Abs(r_ibc3_reduced.tm),Arg(r_ibc3_reduced.tm),Re(r_ibc3_reduced.te),Im(r_ibc3_reduced.te),Abs(r_ibc3_reduced.te),Arg(r_ibc3_reduced.te)
+1.20400000E+00,+0.00000000E+00,-2.75103724E+00,+0.00000000E+00,+2.75103724E+00,+3.14159265E+00,-1.99322644E+00,+0.00000000E+00,+1.99322644E+00,+3.14159265E+00
+1.20500000E+00,+0.00000000E+00,-2.75340131E+00,+0.00000000E+00,+2.75340131E+00,+3.14159265E+00,-1.99375550E+00,+0.00000000E+00,+1.99375550E+00,+3.14159265E+00
+1.20600000E+00,+0.00000000E+00,-2.75577208E+00,+0.00000000E+00,+2.75577208E+00,+3.14159265E+00,-1.99428604E+00,+0.00000000E+00,+1.99428604E+00,+3.14159265E+00
+1.20700000E+00,+0.00000000E+00,-2.75814943E+00,+0.00000000E+00,+2.75814943E+00,+3.14159265E+00,-1.99481798E+00,+0.00000000E+00,+1.99481798E+00,+3.14159265E+00
+1.20800000E+00,+0.00000000E+00,-2.76053326E+00,+0.00000000E+00,+2.76053326E+00,+3.14159265E+00,-1.99535128E+00,+0.00000000E+00,+1.99535128E+00,+3.14159265E+00
+1.20900000E+00,+0.00000000E+00,-2.76292345E+00,+0.00000000E+00,+2.76292345E+00,+3.14159265E+00,-1.99588587E+00,+0.00000000E+00,+1.99588587E+00,+3.14159265E+00
+1.21000000E+00,+0.00000000E+00,-2.76531990E+00,+0.00000000E+00,+2.76531990E+00,+3.14159265E+00,-1.99642170E+00,+0.00000000E+00,+1.99642170E+00,+3.14159265E+00
+1.21100000E+00,+0.00000000E+00,-2.76772250E+00,+0.00000000E+00,+2.76772250E+00,+3.14159265E+00,-1.99695872E+00,+0.00000000E+00,+1.99695872E+00,+3.14159265E+00
+1.21200000E+00,+0.00000000E+00,-2.77013114E+00,+0.00000000E+00,+2.77013114E+00,+3.14159265E+00,-1.99749686E+00,+0.00000000E+00,+1.99749686E+00,+3.14159265E+00
+1.21300000E+00,+0.00000000E+00,-2.77254573E+00,+0.00000000E+00,+2.77254573E+00,+3.14159265E+00,-1.99803608E+00,+0.00000000E+00,+1.99803608E+00,+3.14159265E+00
+1.21400000E+00,+0.00000000E+00,-2.77496616E+00,+0.00000000E+00,+2.77496616E+00,+3.14159265E+00,-1.99857632E+00,+0.00000000E+00,+1.99857632E+00,+3.14159265E+00
+1.21500000E+00,+0.00000000E+00,-2.77739233E+00,+0.00000000E+00,+2.77739233E+00,+3.14159265E+00,-1.99911754E+00,+0.00000000E+00,+1.99911754E+00,+3.14159265E+00
+1.21600000E+00,+0.00000000E+00,-2.77982415E+00,+0.00000000E+00,+2.77982415E+00,+3.14159265E+00,-1.99965968E+00,+0.00000000E+00,+1.99965968E+00,+3.14159265E+00
+1.21700000E+00,+0.00000000E+00,-2.78226152E+00,+0.00000000E+00,+2.78226152E+00,+3.14159265E+00,-2.00020269E+00,+0.00000000E+00,+2.00020269E+00,+3.14159265E+00
+1.21800000E+00,+0.00000000E+00,-2.78470435E+00,+0.00000000E+00,+2.78470435E+00,+3.14159265E+00,-2.00074654E+00,+0.00000000E+00,+2.00074654E+00,+3.14159265E+00
+1.21900000E+00,+0.00000000E+00,-2.78715255E+00,+0.00000000E+00,+2.78715255E+00,+3.14159265E+00,-2.00129116E+00,+0.00000000E+00,+2.00129116E+00,+3.14159265E+00
+1.22000000E+00,+0.00000000E+00,-2.78960603E+00,+0.00000000E+00,+2.78960603E+00,+3.14159265E+00,-2.00183652E+00,+0.00000000E+00,+2.00183652E+00,+3.14159265E+00
+1.22100000E+00,+0.00000000E+00,-2.79206469E+00,+0.00000000E+00,+2.79206469E+00,+3.14159265E+00,-2.00238257E+00,+0.00000000E+00,+2.00238257E+00,+3.14159265E+00
+1.22200000E+00,+0.00000000E+00,-2.79452846E+00,+0.00000000E+00,+2.79452846E+00,+3.14159265E+00,-2.00292927E+00,+0.00000000E+00,+2.00292927E+00,+3.14159265E+00
+1.22300000E+00,+0.00000000E+00,-2.79699724E+00,+0.00000000E+00,+2.79699724E+00,+3.14159265E+00,-2.00347657E+00,+0.00000000E+00,+2.00347657E+00,+3.14159265E+00
+1.22400000E+00,+0.00000000E+00,-2.79947095E+00,+0.00000000E+00,+2.79947095E+00,+3.14159265E+00,-2.00402443E+00,+0.00000000E+00,+2.00402443E+00,+3.14159265E+00
+1.22500000E+00,+0.00000000E+00,-2.80194952E+00,+0.00000000E+00,+2.80194952E+00,+3.14159265E+00,-2.00457281E+00,+0.00000000E+00,+2.00457281E+00,+3.14159265E+00
+1.22600000E+00,+0.00000000E+00,-2.80443285E+00,+0.00000000E+00,+2.80443285E+00,+3.14159265E+00,-2.00512167E+00,+0.00000000E+00,+2.00512167E+00,+3.14159265E+00
+1.22700000E+00,+0.00000000E+00,-2.80692087E+00,+0.00000000E+00,+2.80692087E+00,+3.14159265E+00,-2.00567096E+00,+0.00000000E+00,+2.00567096E+00,+3.14159265E+00
+1.22800000E+00,+0.00000000E+00,-2.80941351E+00,+0.00000000E+00,+2.80941351E+00,+3.14159265E+00,-2.00622066E+00,+0.00000000E+00,+2.00622066E+00,+3.14159265E+00
+1.22900000E+00,+0.00000000E+00,-2.81191068E+00,+0.00000000E+00,+2.81191068E+00,+3.14159265E+00,-2.00677072E+00,+0.00000000E+00,+2.00677072E+00,+3.14159265E+00
+1.23000000E+00,+0.00000000E+00,-2.81441230E+00,+0.00000000E+00,+2.81441230E+00,+3.14159265E+00,-2.00732110E+00,+0.00000000E+00,+2.00732110E+00,+3.14159265E+00
+1.23100000E+00,+0.00000000E+00,-2.81691831E+00,+0.00000000E+00,+2.81691831E+00,+3.14159265E+00,-2.00787177E+00,+0.00000000E+00,+2.00787177E+00,+3.14159265E+00
+1.23200000E+00,+0.00000000E+00,-2.81942863E+00,+0.00000000E+00,+2.81942863E+00,+3.14159265E+00,-2.00842270E+00,+0.00000000E+00,+2.00842270E+00,+3.14159265E+00
+1.23300000E+00,+0.00000000E+00,-2.82194319E+00,+0.00000000E+00,+2.82194319E+00,+3.14159265E+00,-2.00897384E+00,+0.00000000E+00,+2.00897384E+00,+3.14159265E+00
+1.23400000E+00,+0.00000000E+00,-2.82446191E+00,+0.00000000E+00,+2.82446191E+00,+3.14159265E+00,-2.00952516E+00,+0.00000000E+00,+2.00952516E+00,+3.14159265E+00
+1.23500000E+00,+0.00000000E+00,-2.82698473E+00,+0.00000000E+00,+2.82698473E+00,+3.14159265E+00,-2.01007662E+00,+0.00000000E+00,+2.01007662E+00,+3.14159265E+00
+1.23600000E+00,+0.00000000E+00,-2.82951158E+00,+0.00000000E+00,+2.82951158E+00,+3.14159265E+00,-2.01062821E+00,+0.00000000E+00,+2.01062821E+00,+3.14159265E+00
+1.23700000E+00,+0.00000000E+00,-2.83204239E+00,+0.00000000E+00,+2.83204239E+00,+3.14159265E+00,-2.01117987E+00,+0.00000000E+00,+2.01117987E+00,+3.14159265E+00
+1.23800000E+00,+0.00000000E+00,-2.83457710E+00,+0.00000000E+00,+2.83457710E+00,+3.14159265E+00,-2.01173158E+00,+0.00000000E+00,+2.01173158E+00,+3.14159265E+00
+1.23900000E+00,+0.00000000E+00,-2.83711563E+00,+0.00000000E+00,+2.83711563E+00,+3.14159265E+00,-2.01228331E+00,+0.00000000E+00,+2.01228331E+00,+3.14159265E+00
+1.24000000E+00,+0.00000000E+00,-2.83965793E+00,+0.00000000E+00,+2.83965793E+00,+3.14159265E+00,-2.01283503E+00,+0.00000000E+00,+2.01283503E+00,+3.14159265E+00
+1.24100000E+00,+0.00000000E+00,-2.84220394E+00,+0.00000000E+00,+2.84220394E+00,+3.14159265E+00,-2.01338670E+00,+0.00000000E+00,+2.01338670E+00,+3.14159265E+00
+1.24200000E+00,+0.00000000E+00,-2.84475358E+00,+0.00000000E+00,+2.84475358E+00,+3.14159265E+00,-2.01393830E+00,+0.00000000E+00,+2.01393830E+00,+3.14159265E+00
+1.24300000E+00,+0.00000000E+00,-2.84730680E+00,+0.00000000E+00,+2.84730680E+00,+3.14159265E+00,-2.01448980E+00,+0.00000000E+00,+2.01448980E+00,+3.14159265E+00
+1.24400000E+00,+0.00000000E+00,-2.84986354E+00,+0.00000000E+00,+2.84986354E+00,+3.14159265E+00,-2.01504117E+00,+0.00000000E+00,+2.01504117E+00,+3.14159265E+00
+1.24500000E+00,+0.00000000E+00,-2.85242373E+00,+0.00000000E+00,+2.85242373E+00,+3.14159265E+00,-2.01559238E+00,+0.00000000E+00,+2.01559238E+00,+3.14159265E+00
+1.24600000E+00,+0.00000000E+00,-2.85498733E+00,+0.00000000E+00,+2.85498733E+00,+3.14159265E+00,-2.01614340E+00,+0.00000000E+00,+2.01614340E+00,+3.14159265E+00
+1.24700000E+00,+0.00000000E+00,-2.85755426E+00,+0.00000000E+00,+2.85755426E+00,+3.14159265E+00,-2.01669421E+00,+0.00000000E+00,+2.01669421E+00,+3.14159265E+00
+1.24800000E+00,+0.00000000E+00,-2.86012448E+00,+0.00000000E+00,+2.86012448E+00,+3.14159265E+00,-2.01724479E+00,+0.00000000E+00,+2.01724479E+00,+3.14159265E+00
+1.24900000E+00,+0.00000000E+00,-2.86269793E+00,+0.00000000E+00,+2.86269793E+00,+3.14159265E+00,-2.01779509E+00,+0.00000000E+00,+2.01779509E+00,+3.14159265E+00
+1.25000000E+00,+0.00000000E+00,-2.86527456E+00,+0.00000000E+00,+2.86527456E+00,+3.14159265E+00,-2.01834511E+00,+0.00000000E+00,+2.01834511E+00,+3.14159265E+00
+1.25100000E+00,+0.00000000E+00,-2.86785430E+00,+0.00000000E+00,+2.86785430E+00,+3.14159265E+00,-2.01889480E+00,+0.00000000E+00,+2.01889480E+00,+3.14159265E+00
+1.25200000E+00,+0.00000000E+00,-2.87043711E+00,+0.00000000E+00,+2.87043711E+00,+3.14159265E+00,-2.01944416E+00,+0.00000000E+00,+2.01944416E+00,+3.14159265E+00
+1.25300000E+00,+0.00000000E+00,-2.87302293E+00,+0.00000000E+00,+2.87302293E+00,+3.14159265E+00,-2.01999316E+00,+0.00000000E+00,+2.01999316E+00,+3.14159265E+00
+1.25400000E+00,+0.00000000E+00,-2.87561171E+00,+0.00000000E+00,+2.87561171E+00,+3.14159265E+00,-2.02054176E+00,+0.00000000E+00,+2.02054176E+00,+3.14159265E+00
+1.25500000E+00,+0.00000000E+00,-2.87820341E+00,+0.00000000E+00,+2.87820341E+00,+3.14159265E+00,-2.02108996E+00,+0.00000000E+00,+2.02108996E+00,+3.14159265E+00
+1.25600000E+00,+0.00000000E+00,-2.88079796E+00,+0.00000000E+00,+2.88079796E+00,+3.14159265E+00,-2.02163772E+00,+0.00000000E+00,+2.02163772E+00,+3.14159265E+00
+1.25700000E+00,+0.00000000E+00,-2.88339532E+00,+0.00000000E+00,+2.88339532E+00,+3.14159265E+00,-2.02218502E+00,+0.00000000E+00,+2.02218502E+00,+3.14159265E+00
+1.25800000E+00,+0.00000000E+00,-2.88599544E+00,+0.00000000E+00,+2.88599544E+00,+3.14159265E+00,-2.02273185E+00,+0.00000000E+00,+2.02273185E+00,+3.14159265E+00
+1.25900000E+00,+0.00000000E+00,-2.88859828E+00,+0.00000000E+00,+2.88859828E+00,+3.14159265E+00,-2.02327818E+00,+0.00000000E+00,+2.02327818E+00,+3.14159265E+00
+1.26000000E+00,+0.00000000E+00,-2.89120378E+00,+0.00000000E+00,+2.89120378E+00,+3.14159265E+00,-2.02382398E+00,+0.00000000E+00,+2.02382398E+00,+3.14159265E+00
+1.26100000E+00,+0.00000000E+00,-2.89381190E+00,+0.00000000E+00,+2.89381190E+00,+3.14159265E+00,-2.02436925E+00,+0.00000000E+00,+2.02436925E+00,+3.14159265E+00
+1.26200000E+00,+0.00000000E+00,-2.89642258E+00,+0.00000000E+00,+2.89642258E+00,+3.14159265E+00,-2.02491395E+00,+0.00000000E+00,+2.02491395E+00,+3.14159265E+00
+1.26300000E+00,+0.00000000E+00,-2.89903580E+00,+0.00000000E+00,+2.89903580E+00,+3.14159265E+00,-2.02545808E+00,+0.00000000E+00,+2.02545808E+00,+3.14159265E+00
+1.26400000E+00,+0.00000000E+00,-2.90165149E+00,+0.00000000E+00,+2.90165149E+00,+3.14159265E+00,-2.02600160E+00,+0.00000000E+00,+2.02600160E+00,+3.14159265E+00
+1.26500000E+00,+0.00000000E+00,-2.90426962E+00,+0.00000000E+00,+2.90426962E+00,+3.14159265E+00,-2.02654450E+00,+0.00000000E+00,+2.02654450E+00,+3.14159265E+00
+1.26600000E+00,+0.00000000E+00,-2.90689014E+00,+0.00000000E+00,+2.90689014E+00,+3.14159265E+00,-2.02708676E+00,+0.00000000E+00,+2.02708676E+00,+3.14159265E+00
+1.26700000E+00,+0.00000000E+00,-2.90951301E+00,+0.00000000E+00,+2.90951301E+00,+3.14159265E+00,-2.02762837E+00,+0.00000000E+00,+2.02762837E+00,+3.14159265E+00
+1.26800000E+00,+0.00000000E+00,-2.91213819E+00,+0.00000000E+00,+2.91213819E+00,+3.14159265E+00,-2.02816930E+00,+0.00000000E+00,+2.02816930E+00,+3.14159265E+00
+1.26900000E+00,+0.00000000E+00,-2.91476563E+00,+0.00000000E+00,+2.91476563E+00,+3.14159265E+00,-2.02870953E+00,+0.00000000E+00,+2.02870953E+00,+3.14159265E+00
+1.27000000E+00,+0.00000000E+00,-2.91739529E+00,+0.00000000E+00,+2.91739529E+00,+3.14159265E+00,-2.02924906E+00,+0.00000000E+00,+2.02924906E+00,+3.14159265E+00
+1.27100000E+00,+0.00000000E+00,-2.92002714E+00,+0.00000000E+00,+2.92002714E+00,+3.14159265E+00,-2.02978786E+00,+0.00000000E+00,+2.02978786E+00,+3.14159265E+00
+1.27200000E+00,+0.00000000E+00,-2.92266112E+00,+0.00000000E+00,+2.92266112E+00,+3.14159265E+00,-2.03032591E+00,+0.00000000E+00,+2.03032591E+00,+3.14159265E+00
+1.27300000E+00,+0.00000000E+00,-2.92529721E+00,+0.00000000E+00,+2.92529721E+00,+3.14159265E+00,-2.03086320E+00,+0.00000000E+00,+2.03086320E+00,+3.14159265E+00
+1.27400000E+00,+0.00000000E+00,-2.92793536E+00,+0.00000000E+00,+2.92793536E+00,+3.14159265E+00,-2.03139971E+00,+0.00000000E+00,+2.03139971E+00,+3.14159265E+00
+1.27500000E+00,+0.00000000E+00,-2.93057553E+00,+0.00000000E+00,+2.93057553E+00,+3.14159265E+00,-2.03193544E+00,+0.00000000E+00,+2.03193544E+00,+3.14159265E+00
+1.27600000E+00,+0.00000000E+00,-2.93321769E+00,+0.00000000E+00,+2.93321769E+00,+3.14159265E+00,-2.03247035E+00,+0.00000000E+00,+2.03247035E+00,+3.14159265E+00
+1.27700000E+00,+0.00000000E+00,-2.93586179E+00,+0.00000000E+00,+2.93586179E+00,+3.14159265E+00,-2.03300444E+00,+0.00000000E+00,+2.03300444E+00,+3.14159265E+00
+1.27800000E+00,+0.00000000E+00,-2.93850780E+00,+0.00000000E+00,+2.93850780E+00,+3.14159265E+00,-2.03353769E+00,+0.00000000E+00,+2.03353769E+00,+3.14159265E+00
+1.27900000E+00,+0.00000000E+00,-2.94115569E+00,+0.00000000E+00,+2.94115569E+00,+3.14159265E+00,-2.03407008E+00,+0.00000000E+00,+2.03407008E+00,+3.14159265E+00
+1.28000000E+00,+0.00000000E+00,-2.94380541E+00,+0.00000000E+00,+2.94380541E+00,+3.14159265E+00,-2.03460161E+00,+0.00000000E+00,+2.03460161E+00,+3.14159265E+00
+1.28100000E+00,+0.00000000E+00,-2.94645692E+00,+0.00000000E+00,+2.94645692E+00,+3.14159265E+00,-2.03513225E+00,+0.00000000E+00,+2.03513225E+00,+3.14159265E+00
+1.28200000E+00,+0.00000000E+00,-2.94911021E+00,+0.00000000E+00,+2.94911021E+00,+3.14159265E+00,-2.03566200E+00,+0.00000000E+00,+2.03566200E+00,+3.14159265E+00
+1.28300000E+00,+0.00000000E+00,-2.95176522E+00,+0.00000000E+00,+2.95176522E+00,+3.14159265E+00,-2.03619084E+00,+0.00000000E+00,+2.03619084E+00,+3.14159265E+00
+1.28400000E+00,+0.00000000E+00,-2.95442193E+00,+0.00000000E+00,+2.95442193E+00,+3.14159265E+00,-2.03671876E+00,+0.00000000E+00,+2.03671876E+00,+3.14159265E+00
+1.28500000E+00,+0.00000000E+00,-2.95708029E+00,+0.00000000E+00,+2.95708029E+00,+3.14159265E+00,-2.03724573E+00,+0.00000000E+00,+2.03724573E+00,+3.14159265E+00
+1.28600000E+00,+0.00000000E+00,-2.95974029E+00,+0.00000000E+00,+2.95974029E+00,+3.14159265E+00,-2.03777176E+00,+0.00000000E+00,+2.03777176E+00,+3.14159265E+00
+1.28700000E+00,+0.00000000E+00,-2.96240187E+00,+0.00000000E+00,+2.96240187E+00,+3.14159265E+00,-2.03829683E+00,+0.00000000E+00,+2.03829683E+00,+3.14159265E+00
+1.28800000E+00,+0.00000000E+00,-2.96506502E+00,+0.00000000E+00,+2.96506502E+00,+3.14159265E+00,-2.03882092E+00,+0.00000000E+00,+2.03882092E+00,+3.14159265E+00
+1.28900000E+00,+0.00000000E+00,-2.96772969E+00,+0.00000000E+00,+2.96772969E+00,+3.14159265E+00,-2.03934403E+00,+0.00000000E+00,+2.03934403E+00,+3.14159265E+00
+1.29000000E+00,+0.00000000E+00,-2.97039585E+00,+0.00000000E+00,+2.97039585E+00,+3.14159265E+00,-2.03986613E+00,+0.00000000E+00,+2.03986613E+00,+3.14159265E+00
+1.29100000E+00,+0.00000000E+00,-2.97306348E+00,+0.00000000E+00,+2.97306348E+00,+3.14159265E+00,-2.04038723E+00,+0.00000000E+00,+2.04038723E+00,+3.14159265E+00
+1.29200000E+00,+0.00000000E+00,-2.97573254E+00,+0.00000000E+00,+2.97573254E+00,+3.14159265E+00,-2.04090730E+00,+0.00000000E+00,+2.04090730E+00,+3.14159265E+00
+1.29300000E+00,+0.00000000E+00,-2.97840300E+00,+0.00000000E+00,+2.97840300E+00,+3.14159265E+00,-2.04142634E+00,+0.00000000E+00,+2.04142634E+00,+3.14159265E+00
+1.29400000E+00,+0.00000000E+00,-2.98107483E+00,+0.00000000E+00,+2.98107483E+00,+3.14159265E+00,-2.04194434E+00,+0.00000000E+00,+2.04194434E+00,+3.14159265E+00
+1.29500000E+00,+0.00000000E+00,-2.98374800E+00,+0.00000000E+00,+2.98374800E+00,+3.14159265E+00,-2.04246128E+00,+0.00000000E+00,+2.04246128E+00,+3.14159265E+00
+1.29600000E+00,+0.00000000E+00,-2.98642248E+00,+0.00000000E+00,+2.98642248E+00,+3.14159265E+00,-2.04297716E+00,+0.00000000E+00,+2.04297716E+00,+3.14159265E+00
+1.29700000E+00,+0.00000000E+00,-2.98909823E+00,+0.00000000E+00,+2.98909823E+00,+3.14159265E+00,-2.04349195E+00,+0.00000000E+00,+2.04349195E+00,+3.14159265E+00
+1.29800000E+00,+0.00000000E+00,-2.99177524E+00,+0.00000000E+00,+2.99177524E+00,+3.14159265E+00,-2.04400567E+00,+0.00000000E+00,+2.04400567E+00,+3.14159265E+00
+1.29900000E+00,+0.00000000E+00,-2.99445346E+00,+0.00000000E+00,+2.99445346E+00,+3.14159265E+00,-2.04451828E+00,+0.00000000E+00,+2.04451828E+00,+3.14159265E+00
+1.30000000E+00,+0.00000000E+00,-2.99713288E+00,+0.00000000E+00,+2.99713288E+00,+3.14159265E+00,-2.04502979E+00,+0.00000000E+00,+2.04502979E+00,+3.14159265E+00
+1.30100000E+00,+0.00000000E+00,-2.99981346E+00,+0.00000000E+00,+2.99981346E+00,+3.14159265E+00,-2.04554018E+00,+0.00000000E+00,+2.04554018E+00,+3.14159265E+00
+1.30200000E+00,+0.00000000E+00,-3.00249518E+00,+0.00000000E+00,+3.00249518E+00,+3.14159265E+00,-2.04604945E+00,+0.00000000E+00,+2.04604945E+00,+3.14159265E+00
+1.30300000E+00,+0.00000000E+00,-3.00517800E+00,+0.00000000E+00,+3.00517800E+00,+3.14159265E+00,-2.04655758E+00,+0.00000000E+00,+2.04655758E+00,+3.14159265E+00
+1.30400000E+00,+0.00000000E+00,-3.00786190E+00,+0.00000000E+00,+3.00786190E+00,+3.14159265E+00,-2.04706457E+00,+0.00000000E+00,+2.04706457E+00,+3.14159265E+00
+1.30500000E+00,+0.00000000E+00,-3.01054686E+00,+0.00000000E+00,+3.01054686E+00,+3.14159265E+00,-2.04757041E+00,+0.00000000E+00,+2.04757041E+00,+3.14159265E+00
+1.30600000E+00,+0.00000000E+00,-3.01323284E+00,+0.00000000E+00,+3.01323284E+00,+3.14159265E+00,-2.04807508E+00,+0.00000000E+00,+2.04807508E+00,+3.14159265E+00
+1.30700000E+00,+0.00000000E+00,-3.01591982E+00,+0.00000000E+00,+3.01591982E+00,+3.14159265E+00,-2.04857858E+00,+0.00000000E+00,+2.04857858E+00,+3.14159265E+00
+1.30800000E+00,+0.00000000E+00,-3.01860777E+00,+0.00000000E+00,+3.01860777E+00,+3.14159265E+00,-2.04908090E+00,+0.00000000E+00,+2.04908090E+00,+3.14159265E+00
+1.30900000E+00,+0.00000000E+00,-3.02129667E+00,+0.00000000E+00,+3.02129667E+00,+3.14159265E+00,-2.04958204E+00,+0.00000000E+00,+2.04958204E+00,+3.14159265E+00
+1.31000000E+00,+0.00000000E+00,-3.02398649E+00,+0.00000000E+00,+3.02398649E+00,+3.14159265E+00,-2.05008198E+00,+0.00000000E+00,+2.05008198E+00,+3.14159265E+00
+1.31100000E+00,+0.00000000E+00,-3.02667720E+00,+0.00000000E+00,+3.02667720E+00,+3.14159265E+00,-2.05058072E+00,+0.00000000E+00,+2.05058072E+00,+3.14159265E+00
+1.31200000E+00,+0.00000000E+00,-3.02936879E+00,+0.00000000E+00,+3.02936879E+00,+3.14159265E+00,-2.05107824E+00,+0.00000000E+00,+2.05107824E+00,+3.14159265E+00
+1.31300000E+00,+0.00000000E+00,-3.03206122E+00,+0.00000000E+00,+3.03206122E+00,+3.14159265E+00,-2.05157455E+00,+0.00000000E+00,+2.05157455E+00,+3.14159265E+00
+1.31400000E+00,+0.00000000E+00,-3.03475447E+00,+0.00000000E+00,+3.03475447E+00,+3.14159265E+00,-2.05206963E+00,+0.00000000E+00,+2.05206963E+00,+3.14159265E+00
+1.31500000E+00,+0.00000000E+00,-3.03744851E+00,+0.00000000E+00,+3.03744851E+00,+3.14159265E+00,-2.05256348E+00,+0.00000000E+00,+2.05256348E+00,+3.14159265E+00
+1.31600000E+00,+0.00000000E+00,-3.04014333E+00,+0.00000000E+00,+3.04014333E+00,+3.14159265E+00,-2.05305609E+00,+0.00000000E+00,+2.05305609E+00,+3.14159265E+00
+1.31700000E+00,+0.00000000E+00,-3.04283889E+00,+0.00000000E+00,+3.04283889E+00,+3.14159265E+00,-2.05354745E+00,+0.00000000E+00,+2.05354745E+00,+3.14159265E+00
+1.31800000E+00,+0.00000000E+00,-3.04553518E+00,+0.00000000E+00,+3.04553518E+00,+3.14159265E+00,-2.05403755E+00,+0.00000000E+00,+2.05403755E+00,+3.14159265E+00
+1.31900000E+00,+0.00000000E+00,-3.04823216E+00,+0.00000000E+00,+3.04823216E+00,+3.14159265E+00,-2.05452639E+00,+0.00000000E+00,+2.05452639E+00,+3.14159265E+00
+1.32000000E+00,+0.00000000E+00,-3.05092983E+00,+0.00000000E+00,+3.05092983E+00,+3.14159265E+00,-2.05501397E+00,+0.00000000E+00,+2.05501397E+00,+3.14159265E+00
+1.32100000E+00,+0.00000000E+00,-3.05362814E+00,+0.00000000E+00,+3.05362814E+00,+3.14159265E+00,-2.05550027E+00,+0.00000000E+00,+2.05550027E+00,+3.14159265E+00
+1.32200000E+00,+0.00000000E+00,-3.05632709E+00,+0.00000000E+00,+3.05632709E+00,+3.14159265E+00,-2.05598529E+00,+0.00000000E+00,+2.05598529E+00,+3.14159265E+00
+1.32300000E+00,+0.00000000E+00,-3.05902665E+00,+0.00000000E+00,+3.05902665E+00,+3.14159265E+00,-2.05646902E+00,+0.00000000E+00,+2.05646902E+00,+3.14159265E+00
+1.32400000E+00,+0.00000000E+00,-3.06172679E+00,+0.00000000E+00,+3.06172679E+00,+3.14159265E+00,-2.05695146E+00,+0.00000000E+00,+2.05695146E+00,+3.14159265E+00
+1.32500000E+00,+0.00000000E+00,-3.06442749E+00,+0.00000000E+00,+3.06442749E+00,+3.14159265E+00,-2.05743260E+00,+0.00000000E+00,+2.05743260E+00,+3.14159265E+00
+1.32600000E+00,+0.00000000E+00,-3.06712874E+00,+0.00000000E+00,+3.06712874E+00,+3.14159265E+00,-2.05791243E+00,+0.00000000E+00,+2.05791243E+00,+3.14159265E+00
+1.32700000E+00,+0.00000000E+00,-3.06983051E+00,+0.00000000E+00,+3.06983051E+00,+3.14159265E+00,-2.05839096E+00,+0.00000000E+00,+2.05839096E+00,+3.14159265E+00
+1.32800000E+00,+0.00000000E+00,-3.07253277E+00,+0.00000000E+00,+3.07253277E+00,+3.14159265E+00,-2.05886816E+00,+0.00000000E+00,+2.05886816E+00,+3.14159265E+00
+1.32900000E+00,+0.00000000E+00,-3.07523551E+00,+0.00000000E+00,+3.07523551E+00,+3.14159265E+00,-2.05934405E+00,+0.00000000E+00,+2.05934405E+00,+3.14159265E+00
+1.33000000E+00,+0.00000000E+00,-3.07793871E+00,+0.00000000E+00,+3.07793871E+00,+3.14159265E+00,-2.05981861E+00,+0.00000000E+00,+2.05981861E+00,+3.14159265E+00
+1.33100000E+00,+0.00000000E+00,-3.08064234E+00,+0.00000000E+00,+3.08064234E+00,+3.14159265E+00,-2.06029183E+00,+0.00000000E+00,+2.06029183E+00,+3.14159265E+00
+1.33200000E+00,+0.00000000E+00,-3.08334638E+00,+0.00000000E+00,+3.08334638E+00,+3.14159265E+00,-2.06076372E+00,+0.00000000E+00,+2.06076372E+00,+3.14159265E+00
+1.33300000E+00,+0.00000000E+00,-3.08605082E+00,+0.00000000E+00,+3.08605082E+00,+3.14159265E+00,-2.06123426E+00,+0.00000000E+00,+2.06123426E+00,+3.14159265E+00
+1.33400000E+00,+0.00000000E+00,-3.08875563E+00,+0.00000000E+00,+3.08875563E+00,+3.14159265E+00,-2.06170346E+00,+0.00000000E+00,+2.06170346E+00,+3.14159265E+00
+1.33500000E+00,+0.00000000E+00,-3.09146080E+00,+0.00000000E+00,+3.09146080E+00,+3.14159265E+00,-2.06217131E+00,+0.00000000E+00,+2.06217131E+00,+3.14159265E+00
+1.33600000E+00,+0.00000000E+00,-3.09416629E+00,+0.00000000E+00,+3.09416629E+00,+3.14159265E+00,-2.06263780E+00,+0.00000000E+00,+2.06263780E+00,+3.14159265E+00
+1.33700000E+00,+0.00000000E+00,-3.09687210E+00,+0.00000000E+00,+3.09687210E+00,+3.14159265E+00,-2.06310292E+00,+0.00000000E+00,+2.06310292E+00,+3.14159265E+00
+1.33800000E+00,+0.00000000E+00,-3.09957820E+00,+0.00000000E+00,+3.09957820E+00,+3.14159265E+00,-2.06356668E+00,+0.00000000E+00,+2.06356668E+00,+3.14159265E+00
+1.33900000E+00,+0.00000000E+00,-3.10228457E+00,+0.00000000E+00,+3.10228457E+00,+3.14159265E+00,-2.06402908E+00,+0.00000000E+00,+2.06402908E+00,+3.14159265E+00
+1.34000000E+00,+0.00000000E+00,-3.10499120E+00,+0.00000000E+00,+3.10499120E+00,+3.14159265E+00,-2.06449009E+00,+0.00000000E+00,+2.06449009E+00,+3.14159265E+00
+1.34100000E+00,+0.00000000E+00,-3.10769806E+00,+0.00000000E+00,+3.10769806E+00,+3.14159265E+00,-2.06494973E+00,+0.00000000E+00,+2.06494973E+00,+3.14159265E+00
