s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+2.00000000E-02,+4.00000000E+00,-4.45085825E-08,-1.78009551E-06,+1.78065186E-06,-1.59579460E+00,-1.21884914E-06,-4.89561401E-06,+5.04505994E-06,-1.81480306E+00
+3.00000000E-02,+4.00000000E+00,-4.50408628E-08,-1.77984909E-06,+1.78041891E-06,-1.59609693E+00,-1.21704968E-06,-4.88919472E-06,+5.03839607E-06,-1.81476430E+00
+4.00000000E-02,+4.00000000E+00,-4.57831755E-08,-1.77949655E-06,+1.78008541E-06,-1.59651881E+00,-1.21453337E-06,-4.88021549E-06,+5.02907492E-06,-1.81471005E+00
+5.00000000E-02,+4.00000000E+00,-4.67326516E-08,-1.77903037E-06,+1.77964406E-06,-1.59705890E+00,-1.21130312E-06,-4.86868407E-06,+5.01710473E-06,-1.81464033E+00
+6.00000000E-02,+4.00000000E+00,-4.78856168E-08,-1.77844092E-06,+1.77908548E-06,-1.59771544E+00,-1.20736271E-06,-4.85461045E-06,+5.00249611E-06,-1.81455518E+00
+7.00000000E-02,+4.00000000E+00,-4.92376033E-08,-1.77771653E-06,+1.77839827E-06,-1.59848635E+00,-1.20271670E-06,-4.83800684E-06,+4.98526205E-06,-1.81445461E+00
+8.00000000E-02,+4.00000000E+00,-5.07833633E-08,-1.77684352E-06,+1.77756908E-06,-1.59936921E+00,-1.19737052E-06,-4.81888767E-06,+4.96541786E-06,-1.81433867E+00
+9.00000000E-02,+4.00000000E+00,-5.25168844E-08,-1.77580625E-06,+1.77658264E-06,-1.60036125E+00,-1.19133038E-06,-4.79726958E-06,+4.94298124E-06,-1.81420741E+00
+1.00000000E-01,+4.00000000E+00,-5.44314088E-08,-1.77458720E-06,+1.77542178E-06,-1.60145943E+00,-1.18460334E-06,-4.77317146E-06,+4.91797223E-06,-1.81406085E+00
+1.10000000E-01,+4.00000000E+00,-5.65194534E-08,-1.77316702E-06,+1.77406756E-06,-1.60266040E+00,-1.17719723E-06,-4.74661441E-06,+4.89041325E-06,-1.81389907E+00
+1.20000000E-01,+4.00000000E+00,-5.87728330E-08,-1.77152463E-06,+1.77249930E-06,-1.60396058E+00,-1.16912071E-06,-4.71762177E-06,+4.86032904E-06,-1.81372211E+00
+1.30000000E-01,+4.00000000E+00,-6.11826856E-08,-1.76963732E-06,+1.77069466E-06,-1.60535613E+00,-1.16038320E-06,-4.68621911E-06,+4.82774675E-06,-1.81353004E+00
+1.40000000E-01,+4.00000000E+00,-6.37395000E-08,-1.76748081E-06,+1.76862973E-06,-1.60684305E+00,-1.15099494E-06,-4.65243421E-06,+4.79269584E-06,-1.81332294E+00
+1.50000000E-01,+4.00000000E+00,-6.64331453E-08,-1.76502938E-06,+1.76627916E-06,-1.60841712E+00,-1.14096692E-06,-4.61629711E-06,+4.75520814E-06,-1.81310087E+00
+1.60000000E-01,+4.00000000E+00,-6.92529029E-08,-1.76225597E-06,+1.76361619E-06,-1.61007398E+00,-1.13031089E-06,-4.57784007E-06,+4.71531785E-06,-1.81286391E+00
+1.70000000E-01,+4.00000000E+00,-7.21875001E-08,-1.75913233E-06,+1.76061284E-06,-1.61180917E+00,-1.11903937E-06,-4.53709759E-06,+4.67306148E-06,-1.81261214E+00
+1.80000000E-01,+4.00000000E+00,-7.52251461E-08,-1.75562908E-06,+1.75723996E-06,-1.61361811E+00,-1.10716560E-06,-4.49410640E-06,+4.62847794E-06,-1.81234567E+00
+1.90000000E-01,+4.00000000E+00,-7.83535697E-08,-1.75171591E-06,+1.75346740E-06,-1.61549614E+00,-1.09470356E-06,-4.44890548E-06,+4.58160843E-06,-1.81206458E+00
+2.00000000E-01,+4.00000000E+00,-8.15600590E-08,-1.74736169E-06,+1.74926411E-06,-1.61743859E+00,-1.08166794E-06,-4.40153602E-06,+4.53249653E-06,-1.81176896E+00
+2.10000000E-01,+4.00000000E+00,-8.48315024E-08,-1.74253459E-06,+1.74459828E-06,-1.61944074E+00,-1.06807412E-06,-4.35204145E-06,+4.48118814E-06,-1.81145893E+00
+2.20000000E-01,+4.00000000E+00,-8.81544322E-08,-1.73720227E-06,+1.73943753E-06,-1.62149790E+00,-1.05393819E-06,-4.30046744E-06,+4.42773147E-06,-1.81113460E+00
+2.30000000E-01,+4.00000000E+00,-9.15150687E-08,-1.73133201E-06,+1.73374898E-06,-1.62360537E+00,-1.03927688E-06,-4.24686188E-06,+4.37217706E-06,-1.81079607E+00
+2.40000000E-01,+4.00000000E+00,-9.48993667E-08,-1.72489089E-06,+1.72749948E-06,-1.62575852E+00,-1.02410760E-06,-4.19127487E-06,+4.31457778E-06,-1.81044347E+00
+2.50000000E-01,+4.00000000E+00,-9.82930629E-08,-1.71784592E-06,+1.72065573E-06,-1.62795279E+00,-1.00844836E-06,-4.13375873E-06,+4.25498876E-06,-1.81007691E+00
+2.60000000E-01,+4.00000000E+00,-1.01681725E-07,-1.71016426E-06,+1.71318445E-06,-1.63018370E+00,-9.92317827E-07,-4.07436800E-06,+4.19346745E-06,-1.80969652E+00
+2.70000000E-01,+4.00000000E+00,-1.05050800E-07,-1.70181334E-06,+1.70505258E-06,-1.63244685E+00,-9.75735228E-07,-4.01315939E-06,+4.13007355E-06,-1.80930244E+00
+2.80000000E-01,+4.00000000E+00,-1.08385669E-07,-1.69276107E-06,+1.69622742E-06,-1.63473797E+00,-9.58720391E-07,-3.95019182E-06,+4.06486903E-06,-1.80889480E+00
+2.90000000E-01,+4.00000000E+00,-1.11671696E-07,-1.68297599E-06,+1.68667683E-06,-1.63705291E+00,-9.41293691E-07,-3.88552637E-06,+3.99791809E-06,-1.80847374E+00
+3.00000000E-01,+4.00000000E+00,-1.14894282E-07,-1.67242749E-06,+1.67636941E-06,-1.63938767E+00,-9.23476041E-07,-3.81922629E-06,+3.92928715E-06,-1.80803939E+00
+3.10000000E-01,+4.00000000E+00,-1.18038918E-07,-1.66108596E-06,+1.66527467E-06,-1.64173837E+00,-9.05288867E-07,-3.75135696E-06,+3.85904483E-06,-1.80759191E+00
+3.20000000E-01,+4.00000000E+00,-1.21091240E-07,-1.64892298E-06,+1.65336326E-06,-1.64410130E+00,-8.86754082E-07,-3.68198589E-06,+3.78726192E-06,-1.80713145E+00
+3.30000000E-01,+4.00000000E+00,-1.24037084E-07,-1.63591152E-06,+1.64060711E-06,-1.64647292E+00,-8.67894067E-07,-3.61118266E-06,+3.71401136E-06,-1.80665816E+00
+3.40000000E-01,+4.00000000E+00,-1.26862540E-07,-1.62202610E-06,+1.62697965E-06,-1.64884982E+00,-8.48731641E-07,-3.53901898E-06,+3.63936818E-06,-1.80617220E+00
+3.50000000E-01,+4.00000000E+00,-1.29554007E-07,-1.60724301E-06,+1.61245599E-06,-1.65122879E+00,-8.29290038E-07,-3.46556854E-06,+3.56340950E-06,-1.80567373E+00
+3.60000000E-01,+4.00000000E+00,-1.32098250E-07,-1.59154045E-06,+1.59701313E-06,-1.65360676E+00,-8.09592880E-07,-3.39090709E-06,+3.48621450E-06,-1.80516291E+00
+3.70000000E-01,+4.00000000E+00,-1.34482454E-07,-1.57489875E-06,+1.58063013E-06,-1.65598086E+00,-7.89664149E-07,-3.31511233E-06,+3.40786432E-06,-1.80463990E+00
+3.80000000E-01,+4.00000000E+00,-1.36694275E-07,-1.55730053E-06,+1.56328829E-06,-1.65834836E+00,-7.69528158E-07,-3.23826391E-06,+3.32844209E-06,-1.80410488E+00
+3.90000000E-01,+4.00000000E+00,-1.38721903E-07,-1.53873088E-06,+1.54497136E-06,-1.66070672E+00,-7.49209522E-07,-3.16044337E-06,+3.24803282E-06,-1.80355803E+00
+4.00000000E-01,+4.00000000E+00,-1.40554107E-07,-1.51917755E-06,+1.52566572E-06,-1.66305355E+00,-7.28733128E-07,-3.08173409E-06,+3.16672338E-06,-1.80299951E+00
+4.10000000E-01,+4.00000000E+00,-1.42180290E-07,-1.49863108E-06,+1.50536054E-06,-1.66538665E+00,-7.08124104E-07,-3.00222125E-06,+3.08460244E-06,-1.80242950E+00
+4.20000000E-01,+4.00000000E+00,-1.43590545E-07,-1.47708501E-06,+1.48404797E-06,-1.66770393E+00,-6.87407784E-07,-2.92199178E-06,+3.00176038E-06,-1.80184818E+00
+4.30000000E-01,+4.00000000E+00,-1.44775700E-07,-1.45453603E-06,+1.46172332E-06,-1.67000351E+00,-6.66609681E-07,-2.84113425E-06,+2.91828927E-06,-1.80125574E+00
+4.40000000E-01,+4.00000000E+00,-1.45727372E-07,-1.43098408E-06,+1.43838517E-06,-1.67228363E+00,-6.45755444E-07,-2.75973887E-06,+2.83428275E-06,-1.80065235E+00
+4.50000000E-01,+4.00000000E+00,-1.46438010E-07,-1.40643258E-06,+1.41403561E-06,-1.67454268E+00,-6.24870833E-07,-2.67789736E-06,+2.74983596E-06,-1.80003822E+00
+4.60000000E-01,+4.00000000E+00,-1.46900943E-07,-1.38088850E-06,+1.38868029E-06,-1.67677919E+00,-6.03981674E-07,-2.59570290E-06,+2.66504548E-06,-1.79941351E+00
+4.70000000E-01,+4.00000000E+00,-1.47110426E-07,-1.35436252E-06,+1.36232864E-06,-1.67899183E+00,-5.83113830E-07,-2.51325005E-06,+2.58000921E-06,-1.79877843E+00
+4.80000000E-01,+4.00000000E+00,-1.47061678E-07,-1.32686914E-06,+1.33499395E-06,-1.68117941E+00,-5.62293156E-07,-2.43063462E-06,+2.49482629E-06,-1.79813317E+00
+4.90000000E-01,+4.00000000E+00,-1.46750922E-07,-1.29842677E-06,+1.30669350E-06,-1.68334084E+00,-5.41545464E-07,-2.34795361E-06,+2.40959698E-06,-1.79747791E+00
+5.00000000E-01,+4.00000000E+00,-1.46175424E-07,-1.26905786E-06,+1.27744867E-06,-1.68547515E+00,-5.20896484E-07,-2.26530508E-06,+2.32442256E-06,-1.79681286E+00
+5.10000000E-01,+4.00000000E+00,-1.45333524E-07,-1.23878897E-06,+1.24728503E-06,-1.68758151E+00,-5.00371819E-07,-2.18278804E-06,+2.23940519E-06,-1.79613820E+00
+5.20000000E-01,+4.00000000E+00,-1.44224667E-07,-1.20765083E-06,+1.21623241E-06,-1.68965917E+00,-4.79996908E-07,-2.10050235E-06,+2.15464780E-06,-1.79545415E+00
+5.30000000E-01,+4.00000000E+00,-1.42849430E-07,-1.17567838E-06,+1.18432496E-06,-1.69170747E+00,-4.59796976E-07,-2.01854853E-06,+2.07025395E-06,-1.79476088E+00
+5.40000000E-01,+4.00000000E+00,-1.41209548E-07,-1.14291085E-06,+1.15160121E-06,-1.69372588E+00,-4.39797000E-07,-1.93702769E-06,+1.98632768E-06,-1.79405861E+00
+5.50000000E-01,+4.00000000E+00,-1.39307929E-07,-1.10939178E-06,+1.11810412E-06,-1.69571394E+00,-4.20021653E-07,-1.85604132E-06,+1.90297335E-06,-1.79334753E+00
+5.60000000E-01,+4.00000000E+00,-1.37148674E-07,-1.07516897E-06,+1.08388103E-06,-1.69767125E+00,-4.00495267E-07,-1.77569117E-06,+1.82029547E-06,-1.79262784E+00
+5.70000000E-01,+4.00000000E+00,-1.34737085E-07,-1.04029453E-06,+1.04898370E-06,-1.69959752E+00,-3.81241778E-07,-1.69607907E-06,+1.73839855E-06,-1.79189975E+00
+5.80000000E-01,+4.00000000E+00,-1.32079673E-07,-1.00482482E-06,+1.01346828E-06,-1.70149252E+00,-3.62284685E-07,-1.61730674E-06,+1.65738689E-06,-1.79116345E+00
+5.90000000E-01,+4.00000000E+00,-1.29184159E-07,-9.68820381E-07,+9.77395251E-07,-1.70335608E+00,-3.43646992E-07,-1.53947561E-06,+1.57736439E-06,-1.79041914E+00
+6.00000000E-01,+4.00000000E+00,-1.26059469E-07,-9.32345885E-07,+9.40829336E-07,-1.70518811E+00,-3.25351168E-07,-1.46268660E-06,+1.49843434E-06,-1.78966703E+00
+6.10000000E-01,+4.00000000E+00,-1.22715727E-07,-8.95470022E-07,+9.03839427E-07,-1.70698856E+00,-3.07419083E-07,-1.38703992E-06,+1.42069921E-06,-1.78890733E+00
+6.20000000E-01,+4.00000000E+00,-1.19164237E-07,-8.58265375E-07,+8.66498453E-07,-1.70875744E+00,-2.89871967E-07,-1.31263485E-06,+1.34426040E-06,-1.78814022E+00
+6.30000000E-01,+4.00000000E+00,-1.15417464E-07,-8.20808269E-07,+8.28883227E-07,-1.71049481E+00,-2.72730346E-07,-1.23956949E-06,+1.26921801E-06,-1.78736591E+00
+6.40000000E-01,+4.00000000E+00,-1.11489006E-07,-7.83178591E-07,+7.91074273E-07,-1.71220077E+00,-2.56013993E-07,-1.16794049E-06,+1.19567059E-06,-1.78658461E+00
+6.50000000E-01,+4.00000000E+00,-1.07393557E-07,-7.45459590E-07,+7.53155612E-07,-1.71387546E+00,-2.39741870E-07,-1.09784280E-06,+1.12371481E-06,-1.78579651E+00
+6.60000000E-01,+4.00000000E+00,-1.03146867E-07,-7.07737628E-07,+7.15214531E-07,-1.71551907E+00,-2.23932068E-07,-1.02936940E-06,+1.05344527E-06,-1.78500182E+00
+6.70000000E-01,+4.00000000E+00,-9.87656927E-08,-6.70101921E-07,+6.77341308E-07,-1.71713182E+00,-2.08601751E-07,-9.62610976E-07,+9.84954102E-07,-1.78420073E+00
+6.80000000E-01,+4.00000000E+00,-9.42677404E-08,-6.32644235E-07,+6.39628904E-07,-1.71871393E+00,-1.93767095E-07,-8.97655618E-07,+9.18330711E-07,-1.78339344E+00
+6.90000000E-01,+4.00000000E+00,-8.96716008E-08,-5.95458544E-07,+6.02172628E-07,-1.72026570E+00,-1.79443225E-07,-8.34588494E-07,+8.53661423E-07,-1.78258016E+00
+7.00000000E-01,+4.00000000E+00,-8.49966755E-08,-5.58640669E-07,+5.65069758E-07,-1.72178742E+00,-1.65644153E-07,-7.73491502E-07,+7.91029133E-07,-1.78176107E+00
+7.10000000E-01,+4.00000000E+00,-8.02630941E-08,-5.22287857E-07,+5.28419123E-07,-1.72327940E+00,-1.52382718E-07,-7.14442906E-07,+7.30512942E-07,-1.78093638E+00
+7.20000000E-01,+4.00000000E+00,-7.54916231E-08,-4.86498340E-07,+4.92320647E-07,-1.72474200E+00,-1.39670513E-07,-6.57516952E-07,+6.72187767E-07,-1.78010628E+00
+7.30000000E-01,+4.00000000E+00,-7.07035639E-08,-4.51370845E-07,+4.56874856E-07,-1.72617556E+00,-1.27517824E-07,-6.02783472E-07,+6.16123940E-07,-1.77927097E+00
+7.40000000E-01,+4.00000000E+00,-6.59206424E-08,-4.17004060E-07,+4.22182327E-07,-1.72758045E+00,-1.15933561E-07,-5.50307464E-07,+5.62386785E-07,-1.77843064E+00
+7.50000000E-01,+4.00000000E+00,-6.11648863E-08,-3.83496063E-07,+3.88343113E-07,-1.72895707E+00,-1.04925187E-07,-5.00148650E-07,+5.11036170E-07,-1.77758547E+00
+7.60000000E-01,+4.00000000E+00,-5.64584936E-08,-3.50943696E-07,+3.55456100E-07,-1.73030582E+00,-9.44986503E-08,-4.52361017E-07,+4.62126048E-07,-1.77673567E+00
+7.70000000E-01,+4.00000000E+00,-5.18236885E-08,-3.19441900E-07,+3.23618328E-07,-1.73162709E+00,-8.46583077E-08,-4.06992337E-07,+4.15703971E-07,-1.77588142E+00
+7.80000000E-01,+4.00000000E+00,-4.72825662E-08,-2.89082998E-07,+2.92924258E-07,-1.73292130E+00,-7.54068550E-08,-3.64083663E-07,+3.71810580E-07,-1.77502290E+00
+7.90000000E-01,+4.00000000E+00,-4.28569258E-08,-2.59955926E-07,+2.63464987E-07,-1.73418887E+00,-6.67452501E-08,-3.23668802E-07,+3.30479079E-07,-1.77416031E+00
+8.00000000E-01,+4.00000000E+00,-3.85680905E-08,-2.32145409E-07,+2.35327407E-07,-1.73543023E+00,-5.86726369E-08,-2.85773766E-07,+2.91734681E-07,-1.77329383E+00
+8.10000000E-01,+4.00000000E+00,-3.44367151E-08,-2.05731087E-07,+2.08593306E-07,-1.73664581E+00,-5.11862671E-08,-2.50416198E-07,+2.55594026E-07,-1.77242364E+00
+8.20000000E-01,+4.00000000E+00,-3.04825803E-08,-1.80786583E-07,+1.83338420E-07,-1.73783605E+00,-4.42814210E-08,-2.17604770E-07,+2.22064586E-07,-1.77154992E+00
+8.30000000E-01,+4.00000000E+00,-2.67243723E-08,-1.57378508E-07,+1.59631410E-07,-1.73900137E+00,-3.79513261E-08,-1.87338564E-07,+1.91144031E-07,-1.77067286E+00
+8.40000000E-01,+4.00000000E+00,-2.31794497E-08,-1.35565411E-07,+1.37532787E-07,-1.74014221E+00,-3.21870746E-08,-1.59606415E-07,+1.62819579E-07,-1.76979262E+00
+8.50000000E-01,+4.00000000E+00,-1.98635943E-08,-1.15396661E-07,+1.17093774E-07,-1.74125901E+00,-2.69775395E-08,-1.34386233E-07,+1.37067309E-07,-1.76890938E+00
+8.60000000E-01,+4.00000000E+00,-1.67907471E-08,-9.69112679E-08,+9.83550865E-08,-1.74235221E+00,-2.23092885E-08,-1.11644296E-07,+1.13851453E-07,-1.76802333E+00
+8.70000000E-01,+4.00000000E+00,-1.39727291E-08,-8.01366330E-08,+8.13456644E-08,-1.74342222E+00,-1.81664966E-08,-9.13345148E-08,+9.31236554E-08,-1.76713462E+00
+8.80000000E-01,+4.00000000E+00,-1.14189452E-08,-6.50872331E-08,+6.60813152E-08,-1.74446950E+00,-1.45308575E-08,-7.33976614E-08,+7.48222060E-08,-1.76624343E+00
+8.90000000E-01,+4.00000000E+00,-9.13607157E-09,-5.17632297E-08,+5.25632929E-08,-1.74549445E+00,-1.13814921E-08,-5.77605744E-08,+5.88712351E-08,-1.76534993E+00
+9.00000000E-01,+4.00000000E+00,-7.12772624E-09,-4.01490069E-08,+4.07767978E-08,-1.74649752E+00,-8.69485690E-09,-4.43353279E-08,+4.51798831E-08,-1.76445427E+00
+9.10000000E-01,+4.00000000E+00,-5.39412129E-09,-3.02116308E-08,+3.06893985E-08,-1.74747911E+00,-6.44464945E-09,-3.30183679E-08,+3.36414347E-08,-1.76355663E+00
+9.20000000E-01,+4.00000000E+00,-3.93169715E-09,-2.18992312E-08,+2.22493724E-08,-1.74843965E+00,-4.60171250E-09,-2.36896154E-08,+2.41324188E-08,-1.76265717E+00
+9.30000000E-01,+4.00000000E+00,-2.73273792E-09,-1.51393019E-08,+1.53839630E-08,-1.74937954E+00,-3.13393641E-09,-1.62115344E-08,+1.65116748E-08,-1.76175603E+00
+9.40000000E-01,+4.00000000E+00,-1.78496736E-09,-9.83691663E-09,+9.99755157E-09,-1.75029919E+00,-2.00615973E-09,-1.04281633E-08,+1.06193817E-08,-1.76085339E+00
+9.50000000E-01,+4.00000000E+00,-1.07112488E-09,-5.87285948E-09,+5.96973927E-09,-1.75119901E+00,-1.18006787E-09,-6.16411053E-09,+6.27605122E-09,-1.75994938E+00
+9.60000000E-01,+4.00000000E+00,-5.68520963E-10,-3.10166539E-09,+3.15333860E-09,-1.75207939E+00,-6.14090017E-10,-3.22351064E-09,+3.28148250E-09,-1.75904417E+00
+9.70000000E-01,+4.00000000E+00,-2.48571564E-10,-1.34956968E-09,+1.37227043E-09,-1.75294072E+00,-2.63294110E-10,-1.38894214E-09,+1.41367750E-09,-1.75813790E+00
+9.80000000E-01,+4.00000000E+00,-7.63107027E-11,-4.12362838E-10,+4.19364321E-10,-1.75378338E+00,-7.92799289E-11,-4.20304744E-10,+4.27716478E-10,-1.75723072E+00
+9.90000000E-01,+4.00000000E+00,-9.88079029E-12,-5.31482707E-11,+5.40589373E-11,-1.75460775E+00,-1.00702455E-11,-5.36550989E-11,+5.45919360E-11,-1.75632278E+00
+1.00000000E+00,+4.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+5.00000000E+00,-1.78612261E-10,-9.07222460E-09,+9.07398268E-09,-1.59048160E+00,-3.64095705E-09,-2.01387790E-08,+2.04652629E-08,-1.74965760E+00
+1.00000000E-02,+5.00000000E+00,-1.78900842E-10,-9.07060602E-09,+9.07237009E-09,-1.59051691E+00,-3.63952411E-09,-2.01316625E-08,+2.04580051E-08,-1.74965056E+00
+2.00000000E-02,+5.00000000E+00,-1.79764996E-10,-9.06574723E-09,+9.06752934E-09,-1.59062276E+00,-3.63522779E-09,-2.01103232E-08,+2.04362419E-08,-1.74962945E+00
+3.00000000E-02,+5.00000000E+00,-1.81199970E-10,-9.05763918E-09,+9.05945147E-09,-1.59079887E+00,-3.62807561E-09,-2.00747912E-08,+2.04000043E-08,-1.74959427E+00
+4.00000000E-02,+5.00000000E+00,-1.83197864E-10,-9.04626689E-09,+9.04812169E-09,-1.59104477E+00,-3.61808011E-09,-2.00251166E-08,+2.03493440E-08,-1.74954504E+00
+5.00000000E-02,+5.00000000E+00,-1.85747672E-10,-9.03160957E-09,+9.03351945E-09,-1.59135983E+00,-3.60525878E-09,-1.99613696E-08,+2.02843331E-08,-1.74948180E+00
+6.00000000E-02,+5.00000000E+00,-1.88835331E-10,-9.01364085E-09,+9.01561868E-09,-1.59174321E+00,-3.58963407E-09,-1.98836403E-08,+2.02050643E-08,-1.74940456E+00
+7.00000000E-02,+5.00000000E+00,-1.92443784E-10,-8.99232903E-09,+8.99438803E-09,-1.59219394E+00,-3.57123334E-09,-1.97920385E-08,+2.01116508E-08,-1.74931336E+00
+8.00000000E-02,+5.00000000E+00,-1.96553065E-10,-8.96763739E-09,+8.96979116E-09,-1.59271086E+00,-3.55008878E-09,-1.96866941E-08,+2.00042259E-08,-1.74920826E+00
+9.00000000E-02,+5.00000000E+00,-2.01140390E-10,-8.93952458E-09,+8.94178713E-09,-1.59329265E+00,-3.52623737E-09,-1.95677562E-08,+1.98829432E-08,-1.74908930E+00
+1.00000000E-01,+5.00000000E+00,-2.06180261E-10,-8.90794500E-09,+8.91033077E-09,-1.59393785E+00,-3.49972082E-09,-1.94353936E-08,+1.97479764E-08,-1.74895654E+00
+1.10000000E-01,+5.00000000E+00,-2.11644590E-10,-8.87284932E-09,+8.87537315E-09,-1.59464486E+00,-3.47058547E-09,-1.92897945E-08,+1.95995187E-08,-1.74881005E+00
+1.20000000E-01,+5.00000000E+00,-2.17502830E-10,-8.83418496E-09,+8.83686208E-09,-1.59541194E+00,-3.43888222E-09,-1.91311660E-08,+1.94377834E-08,-1.74864989E+00
+1.30000000E-01,+5.00000000E+00,-2.23722118E-10,-8.79189668E-09,+8.79474268E-09,-1.59623724E+00,-3.40466641E-09,-1.89597343E-08,+1.92630028E-08,-1.74847615E+00
+1.40000000E-01,+5.00000000E+00,-2.30267431E-10,-8.74592716E-09,+8.74895794E-09,-1.59711878E+00,-3.36799773E-09,-1.87757442E-08,+1.90754286E-08,-1.74828890E+00
+1.50000000E-01,+5.00000000E+00,-2.37101757E-10,-8.69621767E-09,+8.69944935E-09,-1.59805450E+00,-3.32894009E-09,-1.85794589E-08,+1.88753314E-08,-1.74808824E+00
+1.60000000E-01,+5.00000000E+00,-2.44186266E-10,-8.64270874E-09,+8.64615761E-09,-1.59904225E+00,-3.28756154E-09,-1.83711600E-08,+1.86630003E-08,-1.74787427E+00
+1.70000000E-01,+5.00000000E+00,-2.51480499E-10,-8.58534089E-09,+8.58902326E-09,-1.60007980E+00,-3.24393405E-09,-1.81511467E-08,+1.84387428E-08,-1.74764708E+00
+1.80000000E-01,+5.00000000E+00,-2.58942567E-10,-8.52405535E-09,+8.52798750E-09,-1.60116485E+00,-3.19813349E-09,-1.79197359E-08,+1.82028841E-08,-1.74740679E+00
+1.90000000E-01,+5.00000000E+00,-2.66529346E-10,-8.45879485E-09,+8.46299286E-09,-1.60229504E+00,-3.15023936E-09,-1.76772615E-08,+1.79557674E-08,-1.74715351E+00
+2.00000000E-01,+5.00000000E+00,-2.74196697E-10,-8.38950441E-09,+8.39398404E-09,-1.60346800E+00,-3.10033472E-09,-1.74240745E-08,+1.76977526E-08,-1.74688735E+00
+2.10000000E-01,+5.00000000E+00,-2.81899678E-10,-8.31613215E-09,+8.32090869E-09,-1.60468128E+00,-3.04850598E-09,-1.71605422E-08,+1.74292167E-08,-1.74660845E+00
+2.20000000E-01,+5.00000000E+00,-2.89592766E-10,-8.23863012E-09,+8.24371823E-09,-1.60593246E+00,-2.99484277E-09,-1.68870477E-08,+1.71505529E-08,-1.74631694E+00
+2.30000000E-01,+5.00000000E+00,-2.97230085E-10,-8.15695511E-09,+8.16236867E-09,-1.60721906E+00,-2.93943771E-09,-1.66039900E-08,+1.68621700E-08,-1.74601294E+00
+2.40000000E-01,+5.00000000E+00,-3.04765638E-10,-8.07106950E-09,+8.07682147E-09,-1.60853865E+00,-2.88238626E-09,-1.63117828E-08,+1.65644924E-08,-1.74569660E+00
+2.50000000E-01,+5.00000000E+00,-3.12153537E-10,-7.98094212E-09,+7.98704432E-09,-1.60988877E+00,-2.82378652E-09,-1.60108544E-08,+1.62579590E-08,-1.74536807E+00
+2.60000000E-01,+5.00000000E+00,-3.19348243E-10,-7.88654904E-09,+7.89301204E-09,-1.61126699E+00,-2.76373903E-09,-1.57016473E-08,+1.59430229E-08,-1.74502750E+00
+2.70000000E-01,+5.00000000E+00,-3.26304794E-10,-7.78787441E-09,+7.79470734E-09,-1.61267092E+00,-2.70234656E-09,-1.53846170E-08,+1.56201510E-08,-1.74467504E+00
+2.80000000E-01,+5.00000000E+00,-3.32979045E-10,-7.68491125E-09,+7.69212168E-09,-1.61409818E+00,-2.63971390E-09,-1.50602321E-08,+1.52898228E-08,-1.74431085E+00
+2.90000000E-01,+5.00000000E+00,-3.39327901E-10,-7.57766227E-09,+7.58525602E-09,-1.61554646E+00,-2.57594767E-09,-1.47289731E-08,+1.49525301E-08,-1.74393510E+00
+3.00000000E-01,+5.00000000E+00,-3.45309545E-10,-7.46614058E-09,+7.47412161E-09,-1.61701346E+00,-2.51115605E-09,-1.43913321E-08,+1.46087763E-08,-1.74354795E+00
+3.10000000E-01,+5.00000000E+00,-3.50883665E-10,-7.35037046E-09,+7.35874074E-09,-1.61849698E+00,-2.44544858E-09,-1.40478118E-08,+1.42590755E-08,-1.74314957E+00
+3.20000000E-01,+5.00000000E+00,-3.56011678E-10,-7.23038801E-09,+7.23914741E-09,-1.61999485E+00,-2.37893595E-09,-1.36989248E-08,+1.39039518E-08,-1.74274015E+00
+3.30000000E-01,+5.00000000E+00,-3.60656945E-10,-7.10624184E-09,+7.11538801E-09,-1.62150495E+00,-2.31172972E-09,-1.33451931E-08,+1.35439386E-08,-1.74231985E+00
+3.40000000E-01,+5.00000000E+00,-3.64784977E-10,-6.97799362E-09,+6.98752195E-09,-1.62302527E+00,-2.24394211E-09,-1.29871468E-08,+1.31795773E-08,-1.74188886E+00
+3.50000000E-01,+5.00000000E+00,-3.68363639E-10,-6.84571870E-09,+6.85562224E-09,-1.62455383E+00,-2.17568575E-09,-1.26253236E-08,+1.28114169E-08,-1.74144737E+00
+3.60000000E-01,+5.00000000E+00,-3.71363340E-10,-6.70950652E-09,+6.71977593E-09,-1.62608874E+00,-2.10707342E-09,-1.22602678E-08,+1.24400130E-08,-1.74099557E+00
+3.70000000E-01,+5.00000000E+00,-3.73757213E-10,-6.56946114E-09,+6.58008466E-09,-1.62762819E+00,-2.03821785E-09,-1.18925292E-08,+1.20659265E-08,-1.74053364E+00
+3.80000000E-01,+5.00000000E+00,-3.75521282E-10,-6.42570149E-09,+6.43666497E-09,-1.62917044E+00,-1.96923139E-09,-1.15226625E-08,+1.16897229E-08,-1.74006178E+00
